,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-22 11:14:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.5,-0.8420000000000001,0.0,0.333,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:15:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.5,-0.8420000000000001,0.0,0.333,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:16:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.5,-0.8420000000000001,0.0,0.333,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:17:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.5,-0.8420000000000001,0.25,0.333,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:18:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.5,-0.8420000000000001,0.25,0.333,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:19:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.625,-0.8420000000000001,0.25,0.333,-0.33299999999999996,-0.083,0.0,-0.07700000000000007,0.08400000000000007
2022-03-22 11:20:00,0.10699999999999998,0.14300000000000002,-0.41700000000000004,0.625,-0.8420000000000001,0.25,0.333,-0.33299999999999996,-0.083,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:21:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:22:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:23:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:24:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:25:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:26:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:27:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:28:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 11:29:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.625,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:30:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:31:00,0.10699999999999998,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 11:32:00,0.07200000000000006,0.14300000000000002,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.040999999999999925,-0.15400000000000003,0.08400000000000007
2022-03-22 11:33:00,0.07200000000000006,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.5,-0.33299999999999996,-0.083,0.040999999999999925,-0.15400000000000003,0.08400000000000007
2022-03-22 11:34:00,0.07200000000000006,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,0.040999999999999925,-0.23099999999999998,0.08400000000000007
2022-03-22 11:35:00,0.07200000000000006,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:36:00,0.03600000000000003,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 11:37:00,0.03600000000000003,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:38:00,0.03600000000000003,0.14199999999999996,-0.3340000000000001,0.375,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:39:00,0.03600000000000003,0.0,-0.3340000000000001,0.375,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:40:00,0.0,0.14199999999999996,-0.3340000000000001,0.375,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:41:00,0.0,0.14199999999999996,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:42:00,0.0,0.0,-0.3340000000000001,0.5,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.083,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:43:00,0.0,0.0,-0.3340000000000001,0.375,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.167,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:44:00,0.03600000000000003,-0.14199999999999996,-0.3340000000000001,0.375,-0.8420000000000001,0.25,0.333,-0.41700000000000004,-0.084,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 11:45:00,0.07200000000000006,-0.285,-0.3340000000000001,0.375,-0.7900000000000001,0.25,0.333,-0.41700000000000004,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 11:46:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.7900000000000001,0.25,0.333,-0.41700000000000004,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:47:00,0.03600000000000003,-0.285,-0.25,0.25,-0.842,0.25,0.333,-0.41700000000000004,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:48:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:49:00,0.0,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:50:00,0.0,-0.14300000000000002,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 11:51:00,0.03600000000000003,-0.14300000000000002,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:52:00,0.03600000000000003,-0.14300000000000002,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.0,-0.30799999999999994,0.08400000000000007
2022-03-22 11:53:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.0,-0.30799999999999994,0.08400000000000007
2022-03-22 11:54:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.04200000000000004,-0.30799999999999994,0.08400000000000007
2022-03-22 11:55:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.04200000000000004,-0.30799999999999994,0.08400000000000007
2022-03-22 11:56:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.41700000000000004,-0.167,0.04200000000000004,-0.30799999999999994,0.08400000000000007
2022-03-22 11:57:00,0.03600000000000003,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.33299999999999996,-0.167,0.04200000000000004,-0.30799999999999994,0.08400000000000007
2022-03-22 11:58:00,0.07200000000000006,-0.285,-0.3340000000000001,0.25,-0.842,0.0,0.333,-0.33299999999999996,-0.167,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 11:59:00,0.07200000000000006,-0.285,-0.25,0.375,-0.842,0.0,0.333,-0.33299999999999996,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:00:00,0.07200000000000006,-0.285,-0.25,0.375,-0.842,-0.25,0.333,-0.33299999999999996,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:01:00,0.3580000000000001,-0.285,-0.25,0.25,-0.842,-0.25,0.333,-0.33299999999999996,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:02:00,0.393,-0.14300000000000002,-0.25,0.25,-0.842,-0.25,0.333,-0.33299999999999996,-0.167,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:03:00,0.42900000000000005,-0.14300000000000002,-0.16700000000000004,0.25,-0.842,-0.25,0.333,-0.33299999999999996,-0.167,-0.08299999999999996,-0.30799999999999994,0.08400000000000007
2022-03-22 12:04:00,0.42900000000000005,-0.28600000000000003,-0.16700000000000004,0.25,-0.842,-0.25,0.333,-0.33299999999999996,-0.167,-0.04200000000000004,-0.385,0.08400000000000007
2022-03-22 12:05:00,0.465,-0.28600000000000003,-0.08400000000000007,0.25,-0.842,-0.25,0.333,-0.33299999999999996,-0.084,-0.04200000000000004,-0.46199999999999997,0.08400000000000007
2022-03-22 12:06:00,0.465,-0.14300000000000002,-0.08400000000000007,0.25,-0.842,-0.25,0.333,-0.33299999999999996,0.0,0.08299999999999996,-0.385,0.08400000000000007
2022-03-22 12:07:00,0.465,-0.14300000000000002,-0.08400000000000007,0.25,-0.842,-0.25,0.333,-0.33299999999999996,0.0,0.08299999999999996,-0.46199999999999997,0.08400000000000007
2022-03-22 12:08:00,0.465,0.0,-0.08400000000000007,0.25,-0.842,-0.25,0.333,-0.33299999999999996,0.0,0.08299999999999996,-0.46199999999999997,0.08400000000000007
2022-03-22 12:09:00,0.465,0.0,-0.25,0.25,-0.842,-0.25,0.333,-0.33299999999999996,0.0,0.040999999999999925,-0.46199999999999997,0.08400000000000007
2022-03-22 12:10:00,0.465,0.0,-0.16700000000000004,0.25,-0.8939999999999999,-0.25,0.333,-0.33299999999999996,-0.084,0.08299999999999996,-0.46199999999999997,0.08400000000000007
2022-03-22 12:11:00,0.42900000000000005,0.0,-0.08400000000000007,0.25,-0.8939999999999999,-0.25,0.333,-0.33299999999999996,-0.084,0.08299999999999996,-0.461,0.08400000000000007
2022-03-22 12:12:00,0.393,0.0,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.333,-0.33299999999999996,-0.084,0.040999999999999925,-0.38399999999999995,0.08400000000000007
2022-03-22 12:13:00,0.393,0.14300000000000002,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,-0.084,0.040999999999999925,-0.38399999999999995,0.08400000000000007
2022-03-22 12:14:00,0.357,0.14300000000000002,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,0.0,0.04200000000000004,-0.38399999999999995,0.08400000000000007
2022-03-22 12:15:00,0.393,0.0,-0.16700000000000004,0.375,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,-0.084,0.04200000000000004,-0.38399999999999995,0.08400000000000007
2022-03-22 12:16:00,0.3580000000000001,0.14300000000000002,-0.16700000000000004,0.375,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,-0.084,0.04200000000000004,-0.38399999999999995,0.08400000000000007
2022-03-22 12:17:00,0.32200000000000006,0.14300000000000002,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,-0.084,0.0,-0.46099999999999997,0.08400000000000007
2022-03-22 12:18:00,0.32200000000000006,0.14300000000000002,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,-0.084,0.0,-0.46099999999999997,0.08400000000000007
2022-03-22 12:19:00,0.32200000000000006,0.14300000000000002,-0.16700000000000004,0.375,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,0.0,0.0,-0.538,0.08400000000000007
2022-03-22 12:20:00,0.3580000000000001,0.14300000000000002,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.5,-0.33299999999999996,0.0,0.0,-0.384,0.08400000000000007
2022-03-22 12:21:00,0.3580000000000001,0.285,-0.16700000000000004,0.25,-0.8939999999999999,-0.25,0.5,-0.33299999999999996,0.0,0.0,-0.307,0.08400000000000007
2022-03-22 12:22:00,0.357,0.285,-0.16700000000000004,0.25,-0.8939999999999999,-0.5,0.333,-0.33299999999999996,0.08299999999999999,0.0,-0.307,0.08400000000000007
2022-03-22 12:23:00,0.357,0.0,-0.16700000000000004,0.25,-0.8939999999999999,-0.25,0.333,-0.33299999999999996,0.08299999999999999,0.0,-0.307,0.08400000000000007
2022-03-22 12:24:00,0.357,0.0,-0.16700000000000004,0.25,-0.8939999999999999,-0.25,0.333,-0.33299999999999996,0.08299999999999999,0.0,-0.384,0.08400000000000007
2022-03-22 12:25:00,0.32099999999999995,0.0,0.08400000000000007,0.25,-0.8939999999999999,-0.25,0.667,-0.33299999999999996,0.08299999999999999,0.0,-0.384,0.08400000000000007
2022-03-22 12:26:00,0.32099999999999995,0.0,0.08400000000000007,0.25,-0.8939999999999999,0.0,0.667,-0.33299999999999996,0.08299999999999999,0.0,-0.307,0.08400000000000007
2022-03-22 12:27:00,0.28600000000000003,0.0,0.0,0.125,-0.8939999999999999,0.0,0.833,-0.33299999999999996,0.08299999999999999,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 12:28:00,0.28600000000000003,0.0,-0.08400000000000007,0.125,-0.8939999999999999,0.0,0.833,-0.33299999999999996,0.08299999999999999,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 12:29:00,0.28600000000000003,0.0,-0.08400000000000007,0.125,-0.8939999999999999,0.0,0.6659999999999999,-0.33299999999999996,0.0,0.0,-0.23099999999999998,0.08400000000000007
2022-03-22 12:30:00,0.28600000000000003,0.0,-0.08400000000000007,0.125,-0.8939999999999999,0.0,0.6659999999999999,-0.33299999999999996,-0.084,-0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 12:31:00,0.28600000000000003,0.14300000000000002,-0.25,0.125,-0.8939999999999999,0.0,0.6659999999999999,-0.33299999999999996,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:32:00,0.25,0.14300000000000002,-0.33299999999999996,0.125,-0.8939999999999999,-0.25,0.6659999999999999,-0.33299999999999996,-0.084,-0.04200000000000004,-0.23099999999999998,0.08400000000000007
2022-03-22 12:33:00,0.25,0.14300000000000002,-0.4159999999999999,0.125,-0.8939999999999999,-0.25,0.6659999999999999,-0.33299999999999996,-0.084,-0.125,-0.23099999999999998,0.08400000000000007
2022-03-22 12:34:00,0.21399999999999997,0.14300000000000002,-0.4159999999999999,0.125,-0.8939999999999999,-0.25,0.6659999999999999,-0.33299999999999996,-0.084,-0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 12:35:00,0.21399999999999997,0.14300000000000002,-0.25,0.125,-0.8939999999999999,-0.25,0.6659999999999999,-0.33299999999999996,-0.084,-0.08299999999999996,-0.07700000000000007,0.08400000000000007
2022-03-22 12:36:00,0.21399999999999997,0.14300000000000002,-0.25,0.125,-0.8939999999999999,-0.5,0.6659999999999999,-0.33299999999999996,-0.084,-0.08299999999999996,-0.07700000000000007,0.08400000000000007
2022-03-22 12:37:00,0.25,0.0,-0.33299999999999996,0.125,-0.8939999999999999,-0.5,0.6659999999999999,-0.33299999999999996,-0.084,-0.040999999999999925,-0.07700000000000007,0.08400000000000007
2022-03-22 12:38:00,0.25,0.0,-0.33299999999999996,0.125,-0.8939999999999999,-0.75,0.6659999999999999,-0.33299999999999996,-0.084,0.0,0.0,0.08400000000000007
2022-03-22 12:39:00,0.25,0.0,-0.33299999999999996,0.25,-0.8939999999999999,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.04200000000000004,0.0,0.08400000000000007
2022-03-22 12:40:00,0.28600000000000003,0.0,-0.25,0.25,-0.842,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 12:41:00,0.28600000000000003,0.0,-0.33299999999999996,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 12:42:00,0.28600000000000003,0.14300000000000002,-0.16700000000000004,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 12:43:00,0.28600000000000003,0.285,-0.16700000000000004,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.04200000000000004,0.0,0.08400000000000007
2022-03-22 12:44:00,0.28600000000000003,0.285,-0.16700000000000004,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.08400000000000007,0.0,0.08400000000000007
2022-03-22 12:45:00,0.25,0.285,-0.16700000000000004,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.16699999999999998,-0.08400000000000007,-0.07699999999999996,0.08400000000000007
2022-03-22 12:46:00,0.25,0.285,-0.16700000000000004,0.25,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,-0.08299999999999999,-0.08400000000000007,0.0,0.08400000000000007
2022-03-22 12:47:00,0.25,0.285,-0.16700000000000004,0.375,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,0.0,-0.125,0.0,0.08400000000000007
2022-03-22 12:48:00,0.25,0.285,-0.16700000000000004,0.375,-0.8950000000000001,-0.75,0.6659999999999999,-0.33299999999999996,0.0,-0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 12:49:00,0.25,0.285,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.33299999999999996,0.0,-0.040999999999999925,0.0,0.08400000000000007
2022-03-22 12:50:00,0.28600000000000003,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.33299999999999996,0.0,0.0,-0.07700000000000007,0.08400000000000007
2022-03-22 12:51:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.33299999999999996,0.0,0.040999999999999925,-0.15400000000000003,0.08400000000000007
2022-03-22 12:52:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.040999999999999925,-0.15400000000000003,0.08400000000000007
2022-03-22 12:53:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.16699999999999998,0.040999999999999925,-0.07699999999999996,0.08400000000000007
2022-03-22 12:54:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.040999999999999925,-0.07699999999999996,0.08400000000000007
2022-03-22 12:55:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.08299999999999996,-0.07699999999999996,0.08400000000000007
2022-03-22 12:56:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.0,-0.15400000000000003,0.08400000000000007
2022-03-22 12:57:00,0.21399999999999997,0.428,-0.25,0.375,-0.8950000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.0,-0.07700000000000007,0.08400000000000007
2022-03-22 12:58:00,0.25,0.428,-0.33299999999999996,0.375,-0.9470000000000001,-0.5,0.6659999999999999,-0.25,-0.08299999999999999,0.04200000000000004,-0.07700000000000007,0.08400000000000007
2022-03-22 12:59:00,0.25,0.428,-0.33299999999999996,0.375,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.04200000000000004,-0.15400000000000003,0.08400000000000007
2022-03-22 13:00:00,0.25,0.428,-0.33299999999999996,0.375,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.04200000000000004,-0.07700000000000007,0.08400000000000007
2022-03-22 13:01:00,0.25,0.428,-0.33299999999999996,0.375,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.08299999999999996,0.07699999999999996,0.08400000000000007
2022-03-22 13:02:00,0.25,0.428,-0.25,0.25,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.08299999999999996,0.07699999999999996,0.08400000000000007
2022-03-22 13:03:00,0.21500000000000008,0.428,-0.25,0.25,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:04:00,0.25,0.285,-0.25,0.25,-0.9470000000000001,-0.5,0.5,-0.25,-0.08299999999999999,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:05:00,0.25,0.285,-0.25,0.25,-0.9470000000000001,-0.25,0.5,-0.25,-0.16699999999999998,0.125,0.0,0.08400000000000007
2022-03-22 13:06:00,0.25,0.285,-0.25,0.25,-0.9470000000000001,-0.25,0.5,-0.25,-0.16699999999999998,0.125,0.0,0.08400000000000007
2022-03-22 13:07:00,0.17900000000000005,0.285,-0.25,0.25,-0.9470000000000001,-0.25,0.5,-0.25,-0.16699999999999998,0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 13:08:00,0.17900000000000005,0.285,-0.25,0.25,-0.9470000000000001,-0.25,0.5,-0.25,-0.16699999999999998,0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 13:09:00,0.17900000000000005,0.285,-0.25,0.25,-0.9470000000000001,-0.25,0.5,-0.25,-0.16699999999999998,0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 13:10:00,0.17900000000000005,0.285,-0.25,0.375,-0.9470000000000001,-0.25,0.5,-0.25,-0.084,0.16599999999999993,0.0,0.08400000000000007
2022-03-22 13:11:00,0.21399999999999997,0.14199999999999996,-0.16599999999999993,0.375,-0.9470000000000001,-0.25,0.5,-0.25,0.0,0.125,0.0,0.08400000000000007
2022-03-22 13:12:00,0.21399999999999997,0.14199999999999996,-0.33299999999999996,0.375,-0.9470000000000001,-0.25,0.5,-0.25,0.08299999999999999,0.125,0.0,0.08400000000000007
2022-03-22 13:13:00,0.21399999999999997,0.285,-0.16599999999999993,0.25,-0.9470000000000001,-0.25,0.5,-0.33299999999999996,0.0,0.125,0.0,0.08400000000000007
2022-03-22 13:14:00,0.21399999999999997,0.285,-0.16599999999999993,0.25,-0.9470000000000001,-0.25,0.5,-0.33299999999999996,0.0,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:15:00,0.21399999999999997,0.285,-0.16599999999999993,0.25,-0.9470000000000001,-0.25,0.5,-0.33299999999999996,0.0,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:16:00,0.21399999999999997,0.285,-0.16599999999999993,0.25,-0.9470000000000001,-0.25,0.5,-0.33299999999999996,0.0,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:17:00,0.17900000000000005,0.285,-0.08299999999999996,0.25,-0.9470000000000001,-0.25,0.5,-0.33299999999999996,0.0,0.08299999999999996,0.0,0.08400000000000007
2022-03-22 13:18:00,0.17900000000000005,0.285,-0.08299999999999996,0.25,-1.0,-0.5,0.5,-0.33299999999999996,0.0,0.08299999999999996,-0.07700000000000007,0.08400000000000007
2022-03-22 13:19:00,0.17900000000000005,0.285,0.0,0.25,-1.0,-0.5,0.5,-0.33299999999999996,0.0,0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 13:20:00,0.17900000000000005,0.285,0.0,0.25,-1.0,-0.5,0.5,-0.33299999999999996,-0.084,0.125,-0.07700000000000007,0.08400000000000007
2022-03-22 13:21:00,0.14300000000000002,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.33299999999999996,-0.084,0.08299999999999996,-0.07700000000000007,0.08400000000000007
2022-03-22 13:22:00,0.17900000000000005,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.33299999999999996,-0.084,0.08299999999999996,-0.07700000000000007,0.08400000000000007
2022-03-22 13:23:00,0.17900000000000005,0.14300000000000002,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.33299999999999996,-0.084,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 13:24:00,0.14300000000000002,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.33299999999999996,-0.084,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 13:25:00,0.17900000000000005,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.41700000000000004,-0.084,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 13:26:00,0.21500000000000008,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.5,-0.167,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 13:27:00,0.17900000000000005,0.285,-0.08400000000000007,0.25,-1.0,-0.5,0.5,-0.5,-0.167,0.08299999999999996,-0.23099999999999998,0.08400000000000007
2022-03-22 13:28:00,0.17900000000000005,0.285,-0.08400000000000007,0.375,-1.0,-0.5,0.5,-0.5,-0.167,0.08299999999999996,-0.15400000000000003,0.0
2022-03-22 13:29:00,0.17900000000000005,0.285,-0.08400000000000007,0.375,-1.0,-0.5,0.5,-0.5,-0.167,0.08299999999999996,-0.07699999999999996,0.08400000000000007
2022-03-22 13:30:00,0.21500000000000008,0.285,-0.08400000000000007,0.375,-1.0,-0.5,0.667,-0.5,-0.167,0.125,-0.07699999999999996,0.08400000000000007
2022-03-22 13:31:00,0.21500000000000008,0.285,-0.08400000000000007,0.375,-0.947,-0.5,0.667,-0.5,-0.167,0.125,0.0,0.08400000000000007
